AÑO,ID_MEASURE,MES,ID,TIPOEDIFICIO,EDIFICIO,EDIFICIO_ALSO,DIRECCION,DISTRITO,DISTRITO_ALSO,CÓDIGO DISTRITO,BARRIO,BARRIO_ALSO,CÓDIGO BARRIO,LONGITUD,LATITUD,CLASE,UNIDADES,CONSUMO,MEASURE_TYPE_ID
2020,85,3,1033,Centros culturales y bibliotecas,Centro De Mayores San Francisco,,"Calle Jerte, 3 (entrada Por Calle San Buenaventura, 3) 28005 Madrid",Centro,https://www.wikidata.org/entity/Q1763376,1,Palacio,https://www.wikidata.org/entity/Q2136510,11,-3.714990913868,40.4111186882429,active energy,kilowatt hour,20949,1
2020,86,3,1033,Centros culturales y bibliotecas,Centro De Mayores San Francisco,,"Calle Jerte, 3 (entrada Por Calle San Buenaventura, 3) 28005 Madrid",Centro,https://www.wikidata.org/entity/Q1763376,1,Palacio,https://www.wikidata.org/entity/Q2136510,11,-3.714990913868,40.4111186882429,reactive energy,var,"5089,6",2
2020,87,3,1083,Centros mixtos,Centro Cultural La Vaguada,https://www.wikidata.org/entity/Q24707669,"Avenida Monforte De Lemos, 38-40 28029 Madrid",Fuencarral-El Pardo,https://www.wikidata.org/entity/Q656196,8,El Pilar,https://www.wikidata.org/entity/Q3773964,84,-3.709012712706959,40.479004163276095,active energy,kilowatt hour,8165,1
2020,88,3,1083,Centros mixtos,Centro Cultural La Vaguada,https://www.wikidata.org/entity/Q24707669,"Avenida Monforte De Lemos, 38-40 28029 Madrid",Fuencarral-El Pardo,https://www.wikidata.org/entity/Q656196,8,El Pilar,https://www.wikidata.org/entity/Q3773964,84,-3.709012712706959,40.479004163276095,reactive energy,var,2693,2
2020,89,3,2204,Centros culturales y bibliotecas,Complejo Sanchinarro,,"C/ Princesa Éboli, 29",Hortaleza,https://www.wikidata.org/entity/Q1928529,16,Valdefuentes,https://www.wikidata.org/entity/Q10388714,166,-3.65526174471725,40.4903531015737,active energy,kilowatt hour,"4576,1804",1
2020,90,3,1082,Centros administrativos,Junta Municipal del Distrito de Fuencarral-El Pardo,https://www.wikidata.org/entity/Q56190433,"Avenida Monforte De Lemos, 40 28029 Madrid",Fuencarral-El Pardo,https://www.wikidata.org/entity/Q656196,8,El Pilar,https://www.wikidata.org/entity/Q3773964,84,-3.7097284197807,40.4785409720142,active energy,kilowatt hour,"7707,7",1
2020,91,3,1987,Centros deportivos,Pabellón Jesús Rollán,,"Calle Avena, 11 28026 Madrid",Usera,https://www.wikidata.org/entity/Q953368,12,El Zofío,https://www.wikidata.org/entity/Q71751,126,-3.7152779102325,40.3760873422678,active energy,kilowatt hour,26532,1
2020,92,3,1987,Centros deportivos,Pabellón Jesús Rollán,,"Calle Avena, 11 28026 Madrid",Usera,https://www.wikidata.org/entity/Q953368,12,El Zofío,https://www.wikidata.org/entity/Q71751,126,-3.7152779102325,40.3760873422678,reactive energy,var,255,2
2020,93,3,1131,Centros mixtos,Palacio de Cibeles,https://www.wikidata.org/entity/Q1849031,"Plaza Cibeles, 1 28014 Madrid",Retiro,https://www.wikidata.org/entity/Q2002296,3,Jerónimos,https://www.wikidata.org/entity/Q10306766,35,-3.6919909715652,40.4187965631925,active energy,kilowatt hour,333054,1
2020,94,3,1174,Centros administrativos,Sede Ag Hacienda,,"Calle Alcala, 45 28014 Madrid",Centro,https://www.wikidata.org/entity/Q1763376,1,Justicia,https://www.wikidata.org/entity/Q1992319,14,-3.695760433679633,40.419308936692836,active energy,kilowatt hour,0,1
2020,95,3,1174,Centros administrativos,Sede Ag Hacienda,,"Calle Alcala, 45 28014 Madrid",Centro,https://www.wikidata.org/entity/Q1763376,1,Justicia,https://www.wikidata.org/entity/Q1992319,14,-3.695760433679633,40.419308936692836,reactive energy,var,0,2
2020,96,4,2258,Centros culturales y bibliotecas,Biblioteca Pública Municipal - Ana María Matute,https://www.wikidata.org/entity/Q70135254,"Calle Isaac Albeniz, 1 28019 Madrid",Carabanchel,https://www.wikidata.org/entity/Q1001991,11,San Isidro,https://www.wikidata.org/entity/Q3813733,113,-3.7202936410904,40.3977521494866,active energy,kilowatt hour,7386,1
2020,97,4,2258,Centros culturales y bibliotecas,Biblioteca Pública Municipal - Ana María Matute,https://www.wikidata.org/entity/Q70135254,"Calle Isaac Albeniz, 1 28019 Madrid",Carabanchel,https://www.wikidata.org/entity/Q1001991,11,San Isidro,https://www.wikidata.org/entity/Q3813733,113,-3.7202936410904,40.3977521494866,reactive energy,var,15,2
2020,98,4,2178,Centros culturales y bibliotecas,Biblioteca Pública Municipal - Ángel González,https://www.wikidata.org/entity/Q85697883,"Calle Granja De Torrehermosa, 1 28024 Madrid",Latina,https://www.wikidata.org/entity/Q794954,10,Aluche,https://www.wikidata.org/entity/Q31140,104,-3.7663713097572,40.3969681670062,active energy,kilowatt hour,2954,1
2020,99,4,2178,Centros culturales y bibliotecas,Biblioteca Pública Municipal - Ángel González,https://www.wikidata.org/entity/Q85697883,"Calle Granja De Torrehermosa, 1 28024 Madrid",Latina,https://www.wikidata.org/entity/Q794954,10,Aluche,https://www.wikidata.org/entity/Q31140,104,-3.7663713097572,40.3969681670062,reactive energy,var,1431,2
2020,100,4,2096,Centros culturales y bibliotecas,Biblioteca Pública Municipal - Eugenio Trías. Casa de Fieras de El Retiro,https://www.wikidata.org/entity/Q85697904,"Paseo Fernan Nuñez, 24 28009 Madrid",Retiro,https://www.wikidata.org/entity/Q2002296,3,Jerónimos,https://www.wikidata.org/entity/Q10306766,35,-3.6796432754374946,40.41678861549688,active energy,kilowatt hour,4823,1
2020,101,4,2096,Centros culturales y bibliotecas,Biblioteca Pública Municipal - Eugenio Trías. Casa de Fieras de El Retiro,https://www.wikidata.org/entity/Q85697904,"Paseo Fernan Nuñez, 24 28009 Madrid",Retiro,https://www.wikidata.org/entity/Q2002296,3,Jerónimos,https://www.wikidata.org/entity/Q10306766,35,-3.6796432754374946,40.41678861549688,reactive energy,var,0,2
2020,102,4,1208,Centros culturales y bibliotecas,Biblioteca Pública Municipal - Gerardo Diego,https://www.wikidata.org/entity/Q85697914,"Calle Monte Aya, 12 28031 Madrid",Villa de Vallecas,https://www.wikidata.org/entity/Q1947988,18,Casco Histórico de Vallecas,https://www.wikidata.org/entity/Q16544370,181,-3.6226612333620114,40.378016410030774,active energy,kilowatt hour,1431,1
2020,103,4,1208,Centros culturales y bibliotecas,Biblioteca Pública Municipal - Gerardo Diego,https://www.wikidata.org/entity/Q85697914,"Calle Monte Aya, 12 28031 Madrid",Villa de Vallecas,https://www.wikidata.org/entity/Q1947988,18,Casco Histórico de Vallecas,https://www.wikidata.org/entity/Q16544370,181,-3.6226612333620114,40.378016410030774,reactive energy,var,8,2
2020,104,4,1526,Centros culturales y bibliotecas,Biblioteca Pública Usera - José Hierro,https://www.wikidata.org/entity/Q26834202,"Calle Maria Sevilla Diago, 15 28022 Madrid",San Blas-Canillejas,https://www.wikidata.org/entity/Q2001937,20,Rosas,https://www.wikidata.org/entity/Q18880469,205,-3.610550602425999,40.433453540244685,active energy,kilowatt hour,1426,1
2020,105,4,1526,Centros culturales y bibliotecas,Biblioteca Pública Usera - José Hierro,https://www.wikidata.org/entity/Q26834202,"Calle Maria Sevilla Diago, 15 28022 Madrid",San Blas-Canillejas,https://www.wikidata.org/entity/Q2001937,20,Rosas,https://www.wikidata.org/entity/Q18880469,205,-3.610550602425999,40.433453540244685,reactive energy,var,60,2
2020,106,4,509,Centros culturales y bibliotecas,Biblioteca Pública Municipal - La Elipa,https://www.wikidata.org/entity/Q85697932,"Calle Nuestra Señora Del Villar, 6 28017 Madrid",Ciudad Lineal,https://www.wikidata.org/entity/Q1763694,15,Ventas,https://www.wikidata.org/entity/Q71762,151,-3.6512062299873125,40.4234957928842,active energy,kilowatt hour,1167,1
2020,107,4,941,Centros culturales y bibliotecas,Biblioteca Municipal - Mario Vargas Llosa,https://www.wikidata.org/entity/Q85696212,"Calle Barcelo, 4 28004 Madrid",Centro,https://www.wikidata.org/entity/Q1763376,1,Justicia,https://www.wikidata.org/entity/Q1992319,14,-3.6990826662067344,40.42683538680111,active energy,kilowatt hour,2322,1
2020,108,4,941,Centros culturales y bibliotecas,Biblioteca Municipal - Mario Vargas Llosa,https://www.wikidata.org/entity/Q85696212,"Calle Barcelo, 4 28004 Madrid",Centro,https://www.wikidata.org/entity/Q1763376,1,Justicia,https://www.wikidata.org/entity/Q1992319,14,-3.6990826662067344,40.42683538680111,reactive energy,var,426,2
2020,109,4,850,Centros culturales y bibliotecas,Biblioteca Municipal - Miguel Delibes,https://www.wikidata.org/entity/Q85696085,"Calle Arroyo Belincoso, 11 (junto A Centro Cultural Eduardo Chillida) 28030 Madrid",Moratalaz,https://www.wikidata.org/entity/Q2076109,14,Media Legua,https://www.wikidata.org/entity/Q9031035,144,-3.6530587077141,40.4097421858525,active energy,kilowatt hour,3085,1
2020,110,4,850,Centros culturales y bibliotecas,Biblioteca Municipal - Miguel Delibes,https://www.wikidata.org/entity/Q85696085,"Calle Arroyo Belincoso, 11 (junto A Centro Cultural Eduardo Chillida) 28030 Madrid",Moratalaz,https://www.wikidata.org/entity/Q2076109,14,Media Legua,https://www.wikidata.org/entity/Q9031035,144,-3.6530587077141,40.4097421858525,reactive energy,var,30,2
2020,111,4,702,Centros culturales y bibliotecas,Biblioteca Pública Municipal - Pablo Neruda,https://www.wikidata.org/entity/Q85697951,"Calle Ascao, 4 28017 Madrid",Ciudad Lineal,https://www.wikidata.org/entity/Q1763694,15,Pueblo Nuevo,https://www.wikidata.org/entity/Q71753,152,-3.641334923876934,40.42963395178173,active energy,kilowatt hour,"4086,6",1
2020,112,4,20,Centros culturales y bibliotecas,Biblioteca Pública Municipal - Pío Baroja,https://www.wikidata.org/entity/Q85697953,"Calle Arganda, 12 28005 Madrid",Arganzuela,https://www.wikidata.org/entity/Q2000929,2,Las Acacias,https://www.wikidata.org/entity/Q3319190,22,-3.7076765298843,40.4002580548243,active energy,kilowatt hour,2505,1
2020,113,4,20,Centros culturales y bibliotecas,Biblioteca Pública Municipal - Pío Baroja,https://www.wikidata.org/entity/Q85697953,"Calle Arganda, 12 28005 Madrid",Arganzuela,https://www.wikidata.org/entity/Q2000929,2,Las Acacias,https://www.wikidata.org/entity/Q3319190,22,-3.7076765298843,40.4002580548243,reactive energy,var,317,2
2020,114,4,906,Centros culturales y bibliotecas,cuartel del Conde-Duque,https://www.wikidata.org/entity/Q5191859,"Calle Conde Duque, 11 28015 Madrid",Centro,https://www.wikidata.org/entity/Q1763376,1,Universidad,https://www.wikidata.org/entity/Q10387767,15,-3.710680603981,40.4272912991656,active energy,kilowatt hour,107099,1
2020,115,4,906,Centros culturales y bibliotecas,cuartel del Conde-Duque,https://www.wikidata.org/entity/Q5191859,"Calle Conde Duque, 11 28015 Madrid",Centro,https://www.wikidata.org/entity/Q1763376,1,Universidad,https://www.wikidata.org/entity/Q10387767,15,-3.710680603981,40.4272912991656,reactive energy,var,441,2
2020,116,4,288,Centros culturales y bibliotecas,La Vaguada,https://www.wikidata.org/entity/Q6465598,"Avenida  Monforte De Lemos, 38 28029 Madrid",Fuencarral-El Pardo,https://www.wikidata.org/entity/Q656196,8,El Pilar,https://www.wikidata.org/entity/Q3773964,84,-3.7091651558876,40.4790171574762,active energy,kilowatt hour,14837,1
2020,117,4,1763,Centros culturales y bibliotecas,Cc Valdebernardo Y Biblioteca Francisco Ayala,,"Bulevar Indalecio Prieto, 21 28032 Madrid",Vicálvaro,https://www.wikidata.org/entity/Q589403,19,Valdebernardo,https://www.wikidata.org/entity/Q43025212,192,-3.6210706830025,40.3998728193385,active energy,kilowatt hour,"3215,6526",1
2020,118,4,853,Centros culturales y bibliotecas,Biblioteca Pública Municipal - Gloria Fuertes,https://www.wikidata.org/entity/Q85697917,"Avenida Logroño, 179 28042 Madrid",Barajas,https://www.wikidata.org/entity/Q807230,21,Corralejos,https://www.wikidata.org/entity/Q10260772,215,-3.5930771416345286,40.461008617871926,active energy,kilowatt hour,"1621,048",1
2020,119,4,1119,Centros mixtos,Centro Dotacional Integrado Arganzuela,https://www.wikidata.org/entity/Q16545668,"Calle Canarias, 17 28045 Madrid",Arganzuela,https://www.wikidata.org/entity/Q2000929,2,Palos de la Frontera,https://www.wikidata.org/entity/Q521009,26,-3.6954429745674,40.4026590845045,active energy,kilowatt hour,18702,1
2020,120,4,1119,Centros mixtos,Centro Dotacional Integrado Arganzuela,https://www.wikidata.org/entity/Q16545668,"Calle Canarias, 17 28045 Madrid",Arganzuela,https://www.wikidata.org/entity/Q2000929,2,Palos de la Frontera,https://www.wikidata.org/entity/Q521009,26,-3.6954429745674,40.4026590845045,reactive energy,var,6410,2
2020,121,4,631,Centros deportivos,Centro Deportivo Municipal Aluche,https://www.wikidata.org/entity/Q63191263,"Avenida De Las Aguilas, 14 28044 Madrid",Latina,https://www.wikidata.org/entity/Q794954,10,Las Águilas,https://www.wikidata.org/entity/Q5971372,107,-3.7716686725616,40.3830956005522,active energy,kilowatt hour,11844,1
2020,122,4,631,Centros deportivos,Centro Deportivo Municipal Aluche,https://www.wikidata.org/entity/Q63191263,"Avenida De Las Aguilas, 14 28044 Madrid",Latina,https://www.wikidata.org/entity/Q794954,10,Las Águilas,https://www.wikidata.org/entity/Q5971372,107,-3.7716686725616,40.3830956005522,reactive energy,var,646,2
2020,123,4,1971,Centros deportivos,Cdm Ángel Nieto - Puente De Vallecas,,"Calle Payaso Fofo, 7 28018 Madrid",Puente de Vallecas,https://www.wikidata.org/entity/Q2003054,13,Palomeras Bajas,https://www.wikidata.org/entity/Q10343902,133,-3.6594303931969576,40.39165542230783,active energy,kilowatt hour,11761,1
2020,124,4,1971,Centros deportivos,Cdm Ángel Nieto - Puente De Vallecas,,"Calle Payaso Fofo, 7 28018 Madrid",Puente de Vallecas,https://www.wikidata.org/entity/Q2003054,13,Palomeras Bajas,https://www.wikidata.org/entity/Q10343902,133,-3.6594303931969576,40.39165542230783,reactive energy,var,4193,2
2020,125,4,1692,Centros deportivos,Cdm Barajas,,"Avenida Logroño, 70 28042 Madrid",Barajas,https://www.wikidata.org/entity/Q807230,21,Alameda de Osuna,https://www.wikidata.org/entity/Q760737,211,-3.5866347723157004,40.46294933734348,active energy,kilowatt hour,28616,1
2020,126,4,1692,Centros deportivos,Cdm Barajas,,"Avenida Logroño, 70 28042 Madrid",Barajas,https://www.wikidata.org/entity/Q807230,21,Alameda de Osuna,https://www.wikidata.org/entity/Q760737,211,-3.5866347723157004,40.46294933734348,reactive energy,var,3998,2
2020,127,4,1918,Centros deportivos,Centro Deportivo Municipal Cerro Almodóvar,https://www.wikidata.org/entity/Q63191254,"Calle Cerro De Almodovar, 9 28007 Madrid",Villa de Vallecas,https://www.wikidata.org/entity/Q1947988,18,Santa Eugenia,https://www.wikidata.org/entity/Q390463,182,-3.6023182815488193,40.38281136695731,active energy,kilowatt hour,24479,1
2020,128,4,1918,Centros deportivos,Centro Deportivo Municipal Cerro Almodóvar,https://www.wikidata.org/entity/Q63191254,"Calle Cerro De Almodovar, 9 28007 Madrid",Villa de Vallecas,https://www.wikidata.org/entity/Q1947988,18,Santa Eugenia,https://www.wikidata.org/entity/Q390463,182,-3.6023182815488193,40.38281136695731,reactive energy,var,3221,2
2020,129,4,1825,Centros deportivos,Centro Deportivo Municipal Concepción,https://www.wikidata.org/entity/Q63191273,"Calle Jose Del Hierro, 5 28027 Madrid",Ciudad Lineal,https://www.wikidata.org/entity/Q1763694,15,Concepción,https://www.wikidata.org/entity/Q11915156,154,-3.648873879700902,40.437198629630075,active energy,kilowatt hour,2411,1
2020,130,4,1825,Centros deportivos,Centro Deportivo Municipal Concepción,https://www.wikidata.org/entity/Q63191273,"Calle Jose Del Hierro, 5 28027 Madrid",Ciudad Lineal,https://www.wikidata.org/entity/Q1763694,15,Concepción,https://www.wikidata.org/entity/Q11915156,154,-3.648873879700902,40.437198629630075,reactive energy,var,0,2
2020,131,4,1892,Centros deportivos,Cdm Faustina Valladolid - Valdebernardo,,"Calle Ladera De Los Almendros, 2 28032 Madrid",Vicálvaro,https://www.wikidata.org/entity/Q589403,19,Casco Histórico de Vicálvaro,https://www.wikidata.org/entity/Q16544374,191,-3.6222312937684507,40.40438332871522,active energy,kilowatt hour,40945,1
2020,132,4,1892,Centros deportivos,Cdm Faustina Valladolid - Valdebernardo,,"Calle Ladera De Los Almendros, 2 28032 Madrid",Vicálvaro,https://www.wikidata.org/entity/Q589403,19,Casco Histórico de Vicálvaro,https://www.wikidata.org/entity/Q16544374,191,-3.6222312937684507,40.40438332871522,reactive energy,var,1,2
2020,133,4,1140,Centros deportivos,Centro Deportivo Municipal Gallur,https://www.wikidata.org/entity/Q63191274,"Calle Gallur, 2 28047 Madrid",Latina,https://www.wikidata.org/entity/Q794954,10,Los Cármenes,https://www.wikidata.org/entity/Q10319792,101,-3.7366551160812,40.3988143311267,active energy,kilowatt hour,21128,1
2020,134,4,1929,Centros deportivos,Cdm Hortaleza,,"Carretera Estacion De Hortaleza, 11 28033 Madrid",Hortaleza,https://www.wikidata.org/entity/Q1928529,16,Apóstol Santiago,https://www.wikidata.org/entity/Q11906303,165,-3.6520428109526883,40.478883218418986,active energy,kilowatt hour,2973,1
2020,135,4,1929,Centros deportivos,Cdm Hortaleza,,"Carretera Estacion De Hortaleza, 11 28033 Madrid",Hortaleza,https://www.wikidata.org/entity/Q1928529,16,Apóstol Santiago,https://www.wikidata.org/entity/Q11906303,165,-3.6520428109526883,40.478883218418986,reactive energy,var,63,2
2020,136,4,1771,Centros deportivos,Cdm La Masó,,"Calle Maso, 80 (c/v Ventisquero De La Condesa) 28034 Madrid",Fuencarral-El Pardo,https://www.wikidata.org/entity/Q656196,8,Mirasierra,https://www.wikidata.org/entity/Q31134,87,-3.7153208255768,40.4851944115249,active energy,kilowatt hour,75780,1
2020,137,4,1771,Centros deportivos,Cdm La Masó,,"Calle Maso, 80 (c/v Ventisquero De La Condesa) 28034 Madrid",Fuencarral-El Pardo,https://www.wikidata.org/entity/Q656196,8,Mirasierra,https://www.wikidata.org/entity/Q31134,87,-3.7153208255768,40.4851944115249,reactive energy,var,0,2
2020,138,4,1937,Centros deportivos,Cdm Luis Aragonés,,"Calle El Provencio, 20 28043 Madrid",Hortaleza,https://www.wikidata.org/entity/Q1928529,16,Canillas,https://www.wikidata.org/entity/Q9694341,163,-3.62783298581013,40.46547736811336,active energy,kilowatt hour,24119,1
2020,139,4,1937,Centros deportivos,Cdm Luis Aragonés,,"Calle El Provencio, 20 28043 Madrid",Hortaleza,https://www.wikidata.org/entity/Q1928529,16,Canillas,https://www.wikidata.org/entity/Q9694341,163,-3.62783298581013,40.46547736811336,reactive energy,var,1784,2
2020,140,4,844,Centros deportivos,Cdm Orcasitas,,"Avenida Rafaela Ybarra, 52 28026 Madrid",Usera,https://www.wikidata.org/entity/Q953368,12,El Zofío,https://www.wikidata.org/entity/Q71751,126,-3.7127673625946,40.3758429603234,active energy,kilowatt hour,168,1
2020,141,4,844,Centros deportivos,Cdm Orcasitas,,"Avenida Rafaela Ybarra, 52 28026 Madrid",Usera,https://www.wikidata.org/entity/Q953368,12,El Zofío,https://www.wikidata.org/entity/Q71751,126,-3.7127673625946,40.3758429603234,active energy,kilowatt hour,769,1
2020,142,4,844,Centros deportivos,Cdm Orcasitas,,"Avenida Rafaela Ybarra, 52 28026 Madrid",Usera,https://www.wikidata.org/entity/Q953368,12,El Zofío,https://www.wikidata.org/entity/Q71751,126,-3.7127673625946,40.3758429603234,reactive energy,var,0,2
